0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:28:00 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:28:17 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:28:17 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:20 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:20 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/fonts/SUIT/SUIT.css HTTP/1.1" 200 2544
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/css/korailTimeTable.css HTTP/1.1" 200 12637
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/css/korailMainTop.css HTTP/1.1" 200 8289
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/css/reset.css HTTP/1.1" 200 2230
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/css/common.css HTTP/1.1" 200 26715
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/css/korailDaterangepicker.css HTTP/1.1" 200 7730
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 7287
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/js/korailMainTop.js HTTP/1.1" 200 10128
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/common/close_icon.svg HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/seat_icon1.png HTTP/1.1" 200 950
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/js/korailCheckdate.js HTTP/1.1" 200 1433
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/seat_icon2.png HTTP/1.1" 200 983
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/seat_icon3.png HTTP/1.1" 200 945
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/seat_icon4.png HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/korail_arrow.png HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/round_trip_icon.svg HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/calendar_icon.svg HTTP/1.1" 200 1381
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/people_icon.svg HTTP/1.1" 200 1582
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/filter_icon.svg HTTP/1.1" 200 1295
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/station_icon.svg HTTP/1.1" 200 1311
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/main/pay_icon01.svg HTTP/1.1" 200 2850
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/main/pay_icon02.svg HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/main/pay_icon03.svg HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/main/sns_facebook.svg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/main/sns_instagram.svg HTTP/1.1" 200 1276
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/main/sns_naverpost.svg HTTP/1.1" 200 669
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/main/sns_blog.svg HTTP/1.1" 200 1441
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/fonts/SUIT/SUIT-Regular.ttf HTTP/1.1" 200 593020
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/common/logo_b.png HTTP/1.1" 200 31657
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/images/korail/korailMainPageBack.png HTTP/1.1" 200 1349159
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/fonts/SUIT/SUIT-SemiBold.ttf HTTP/1.1" 200 589208
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/fonts/SUIT/SUIT-Medium.ttf HTTP/1.1" 200 591180
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/fonts/SUIT/SUIT-Bold.ttf HTTP/1.1" 200 586508
0:0:0:0:0:0:0:1 - - [19/Jan/2023:09:35:29 +0900] "GET /WaguDE/page/images/favicon.png HTTP/1.1" 404 849
